Query ID	Predicted EC number
A1TAS3	EC:6.3.1.13
Q9CAL8	EC:2.7.11.1
O65530	EC:2.7.11.1
Q9C821	EC:2.7.11.1
Q9CBC9	EC:2.3.1.189
D3Q4A8	EC:2.3.1.189
D6ZEJ5	EC:2.3.1.189
D1BE23	EC:2.3.1.189
A4X1M6	EC:2.3.1.189
D7BSS4	EC:6.3.1.13
D3Q598	EC:6.3.1.13
D6ZFG9	EC:6.3.1.13
Q5WA72	EC:5.3.4.1
C7M077	EC:2.3.1.189
Q4JXD7	EC:6.3.1.13
B8D065	EC:3.6.4.3
Q2SF13	EC:3.6.4.3
D4HA34	EC:3.6.4.3
A8ZNZ4	EC:3.6.4.3
Q0TTK8	EC:3.6.4.3
A1SFT8	EC:3.5.1.103
C1A2R3	EC:3.5.1.103
C7MCZ4	EC:6.3.1.13
A8F7F7	EC:3.6.4.3
D2QZ34	EC:3.6.4.12
B4SCV5	EC:3.6.4.3
Q3B6R3	EC:3.6.4.3
Q7URM7	EC:3.6.4.12
A9KIG5	EC:3.6.4.3
A9KIG5	EC:3.6.4.6
A0QCB7	EC:3.5.1.103
Q04Q03	EC:3.6.4.3
Q3AFC6	EC:3.6.1.1
A0L4S0	EC:3.6.4.3
Q81RQ4	EC:4.2.1.118
D1A8M1	EC:3.5.1.103
B3DY14	EC:3.6.4.3
A0PXM8	EC:3.6.4.3
C0ZPK5	EC:3.6.4.3
Q6MJV1	EC:3.6.4.3
A9EXK6	EC:3.6.4.3
Q67JH0	EC:3.6.4.3
D2NQQ7	EC:3.6.4.3
A6W733	EC:3.5.1.103
Q9WZ49	EC:3.6.4.3
Q5YQD2	EC:3.5.1.103
C3PG89	EC:6.3.1.13
B0RC50	EC:6.3.1.13
A5CRN7	EC:6.3.1.13
B2GIP6	EC:6.3.1.13
D2PPT3	EC:6.3.1.13
C7NHQ9	EC:6.3.1.13
A0QF76	EC:6.3.1.13
Q6Z4A7	EC:1.8.4.9
B1MPE6	EC:6.3.1.13
A4TB85	EC:6.3.1.13
B8ZRD9	EC:6.3.1.13
B2HFY1	EC:6.3.1.13
C7R3Z4	EC:6.3.1.13
D2S6C9	EC:6.3.1.13
Q9LKC0	EC:1.14.13.168
A8LH67	EC:6.3.1.13
Q8VZ59	EC:1.14.13.168
A0JWX8	EC:6.3.1.13
C5BVB1	EC:6.3.1.13
C7R101	EC:2.4.1.250
C5CBT9	EC:6.3.1.13
C7Q9B2	EC:6.3.1.13
Q47SP3	EC:3.5.1.103
Q2J7C9	EC:3.5.1.103
A4F8G5	EC:3.5.1.103
D7BQJ3	EC:3.5.1.103
Q82IJ5	EC:3.5.1.103
Q4JXC9	EC:2.3.1.189
Q8NMJ7	EC:2.3.1.189
A4QGX4	EC:2.3.1.189
Q8FMN5	EC:2.3.1.189
Q6NFH9	EC:2.3.1.189
C3PIU4	EC:2.3.1.189
D7B6L8	EC:3.5.1.103
Q0RS64	EC:2.3.1.189
B1VEQ2	EC:6.3.1.13
Q4JVN7	EC:6.3.1.13
B1VDU4	EC:6.3.1.13
D6Y7M2	EC:3.5.1.103
C9ZBY0	EC:3.5.1.103
A4XB95	EC:3.5.1.103
D3PW16	EC:3.5.1.103
Q9SZY8	EC:1.14.13.168
D0L476	EC:2.4.1.250
C8XJN6	EC:3.5.1.103
A1UAM8	EC:2.4.1.250
A0PMQ6	EC:3.5.1.103
A0LW30	EC:3.5.1.103
C6WKX3	EC:3.5.1.103
Q6NI09	EC:3.5.1.103
Q8FQG1	EC:3.5.1.103
Q8NRE9	EC:3.5.1.103
Q4JUD7	EC:3.5.1.103
A8L1A5	EC:3.5.1.103
C1AZH2	EC:3.5.1.103
Q0S424	EC:3.5.1.103
C7MY07	EC:3.5.1.103
D2S9Y0	EC:3.5.1.103
D0LD40	EC:3.5.1.103
A1TDR0	EC:3.5.1.103
C7QKE2	EC:3.5.1.103
A4F9Z0	EC:3.5.1.103
C7N1I1	EC:3.6.4.3
Q9LFM5	EC:1.14.13.168
Q2J678	EC:3.5.1.103
Q9FVQ0	EC:1.14.13.168
C6WIA0	EC:6.3.1.13
D0LDR0	EC:6.3.1.13
C4LIL9	EC:6.3.1.13
Q0RLV2	EC:6.3.1.13
Q2J9N8	EC:6.3.1.13
C7Q4X5	EC:3.5.1.103
A4T907	EC:3.5.1.103
A4QEA0	EC:6.3.1.13
A6W933	EC:6.3.1.13
B2HSB3	EC:3.5.1.103
Q9FB57	EC:6.3.1.13
D5UVX0	EC:3.5.1.103
D6Y1N8	EC:6.3.1.13
Q1B4P5	EC:3.5.1.103
A3Q4F8	EC:3.5.1.103
Q73WP7	EC:3.5.1.103
Q0RCR9	EC:3.5.1.103
C6DUY7	EC:3.5.1.103
Q10ZF7	EC:3.6.4.3
C7GXT0	EC:5.3.1.23
C5JGS0	EC:5.3.1.23
Q0ZB81	EC:5.3.1.23
C4YJ78	EC:5.3.1.23
Q5AD59	EC:5.3.1.23
A8XDI8	EC:5.3.1.23
A6RHT9	EC:5.3.1.23
C7Z638	EC:5.3.1.23
B0D0U4	EC:5.3.1.23
Q6CQP3	EC:5.3.1.23
C4QYS6	EC:5.3.1.23
A0QJI1	EC:3.1.3.3
P0CI32	EC:1.3.1.87
A7EGZ3	EC:5.3.1.23
O23082	EC:2.7.11.1
A7TSA5	EC:5.3.1.23
Q9AYT7	EC:5.3.1.23
Q4JB92	EC:5.3.1.23
Q9C7W4	EC:6.2.1.3
Q383H9	EC:5.3.1.23
B2VZQ8	EC:5.3.1.23
B9RR88	EC:5.3.1.23
C9SB02	EC:5.3.1.23
Q9FLV4	EC:2.7.11.1
Q6PDK2	EC:2.3.2.27
Q8LEB6	EC:2.7.11.1
O65924	EC:2.7.11.1
D0VWU3	EC:1.10.3.2
Q9SJD4	EC:6.2.1.3
O22898	EC:6.2.1.3
Q9XIA9	EC:6.2.1.3
Q9T0A0	EC:6.2.1.3
Q948X8	EC:5.3.1.23
Q9CAH1	EC:2.7.11.1
A3KF10	EC:3.2.1.18
B6QRG1	EC:5.3.1.23
B8M7D2	EC:5.3.1.23
B8C6V3	EC:5.3.1.23
B3RLE6	EC:5.3.1.23
P0CI29	EC:5.3.1.23
Q9LVP0	EC:2.7.11.1
Q9C6D2	EC:2.7.1.100
Q2GM68	EC:5.3.1.23
B9HCR2	EC:5.3.1.23
Q16I17	EC:5.3.1.23
Q9SV83	EC:2.7.11.1
Q39202	EC:2.7.11.1
C5DHL1	EC:5.3.1.23
A4HQ10	EC:5.3.1.23
A4ICE5	EC:5.3.1.23
Q4D6B2	EC:5.3.1.23
Q7XR61	EC:2.7.1.100
Q4CY36	EC:5.3.1.23
P96379	EC:3.6.1.8
B4QSM8	EC:5.3.1.23
Q8LKS5	EC:6.2.1.3
Q9LRP3	EC:2.7.11.1
Q9ZT07	EC:2.7.11.1
Q75EI1	EC:5.3.1.23
Q0CFY3	EC:5.3.1.23
Q9T0I8	EC:3.2.2.9
Q7XA67	EC:3.2.2.9
C1G9Q3	EC:5.3.1.23
C5M614	EC:5.3.1.23
Q5XF57	EC:2.7.11.1
Q5B590	EC:5.3.1.23
B4PNE2	EC:5.3.1.23
B3M098	EC:5.3.1.23
B4K8A4	EC:5.3.1.23
Q9V9X4	EC:5.3.1.23
O65238	EC:2.7.11.1
B4JRX2	EC:5.3.1.23
B3P538	EC:5.3.1.23
C5PBM5	EC:5.3.1.23
C4YC37	EC:5.3.1.23
B9WAG5	EC:5.3.1.23
Q9T009	EC:6.2.1.3
B4I029	EC:5.3.1.23
Q3ECH2	EC:2.7.11.1
Q9T058	EC:2.7.11.1
Q7XR60	EC:2.7.1.100
C0S1C8	EC:5.3.1.23
B8PBR2	EC:5.3.1.23
D0A8W2	EC:5.3.1.23
O64782	EC:2.7.11.1
O64477	EC:2.7.11.1
Q2UIM3	EC:5.3.1.23
D2VAA9	EC:5.3.1.23
Q7PKS9	EC:5.3.1.23
Q9ZUG4	EC:5.3.1.23
A7RF00	EC:5.3.1.23
Q9SNA3	EC:2.7.11.1
Q8TUJ1	EC:5.3.1.23
B0Y5C3	EC:5.3.1.23
C5GGE5	EC:5.3.1.23
Q9S972	EC:2.7.11.1
O81833	EC:2.7.11.1
Q9LPZ9	EC:2.7.11.1
A6R364	EC:5.3.1.23
Q39203	EC:2.7.11.1
Q2RIS7	EC:3.6.1.1
Q4DTX9	EC:2.3.1.108
Q2NFJ6	EC:5.3.1.23
A9UQ62	EC:5.3.1.23
Q39086	EC:2.7.11.1
C5FY68	EC:5.3.1.23
A5K6W4	EC:2.3.1.108
B3VML1	EC:2.7.7.48
B2RZF9	EC:2.3.1.108
B3RNE8	EC:2.3.1.108
Q57XX3	EC:2.3.1.108
Q5FWM1	EC:2.3.1.108
O45100	EC:2.3.1.108
Q5DD96	EC:2.3.1.108
P93756	EC:2.7.11.1
A1CGN9	EC:5.3.1.23
O81905	EC:2.7.11.1
Q4CQJ5	EC:2.3.1.108
Q23192	EC:2.3.1.108
Q8RWZ5	EC:2.7.11.1
Q2RLE0	EC:3.6.1.1
Q4Q0R9	EC:5.3.1.23
A1CY38	EC:5.3.1.23
A5DUX4	EC:5.3.1.23
O64784	EC:2.7.11.1
Q6T1F5	EC:2.1.1.68
Q9LFP7	EC:2.7.11.1
Q9LFP7	EC:2.7.11.25
C0P108	EC:5.3.1.23
C4JWQ7	EC:5.3.1.23
O64771	EC:2.7.11.1
Q9SY95	EC:2.7.11.1
Q9SYA0	EC:2.7.11.1
O81906	EC:2.7.11.1
P86810	EC:1.4.3.2
Q8LLW7	EC:1.11.1.18
Q8LPS1	EC:6.2.1.3
O81959	EC:1.11.1.18
Q9SXB5	EC:2.7.11.1
B6K4Q2	EC:5.3.1.23
O64783	EC:2.7.11.1
B2IBT9	EC:2.1.1.207
B6TZD1	EC:5.3.1.23
A4S068	EC:5.3.1.23
Q0ITU1	EC:5.3.1.23
A2ZCP0	EC:5.3.1.23
Q7S4G7	EC:5.3.1.23
A8XKM2	EC:2.3.1.108
B2D0J5	EC:3.1.1.1
O81832	EC:2.7.11.1
Q6DGK2	EC:1.1.1.27
C5DU12	EC:5.3.1.23
Q0BBL1	EC:2.1.1.207
B8CHC9	EC:2.1.1.207
Q9XID3	EC:2.7.11.1
Q87022	EC:3.2.1.20
Q9YJW2	EC:3.4.22.45
Q84G06	EC:3.11.1.3
Q16Y34	EC:2.3.1.108
A0KAS4	EC:2.1.1.207
Q6BZH5	EC:5.3.1.23
Q6FVY2	EC:5.3.1.23
B6H5R4	EC:5.3.1.23
Q9FX99	EC:2.7.11.1
P0CI63	EC:4.2.1.10
C7Z622	EC:4.2.1.10
O64308	EC:2.7.7.48
A1D5T7	EC:4.2.1.10
A1CPW7	EC:4.2.1.10
Q2U2Z2	EC:4.2.1.10
A6S694	EC:4.2.1.10
Q4WZ01	EC:4.2.1.10
Q59Z17	EC:4.2.1.10
A5DAY6	EC:4.2.1.10
A7F996	EC:4.2.1.10
A3NR15	EC:2.1.1.207
Q042B4	EC:2.1.1.207
C6X9I5	EC:2.1.1.207
A1WBM9	EC:2.1.1.207
Q86ZM3	EC:4.2.1.10
B8NXI4	EC:4.2.1.10
B6Q3C6	EC:4.2.1.10
Q9FXY7	EC:4.2.3.47
Q7SH17	EC:2.7.2.1
Q7Z269	EC:3.4.21.4
B2D0J4	EC:3.4.14.5
Q8PUQ1	EC:6.3.2.1
B9WC12	EC:4.2.1.10
Q9YPD5	EC:2.7.7.48
B0XQT1	EC:4.2.1.10
C5M799	EC:4.2.1.10
Q0D131	EC:4.2.1.10
C7ZKL6	EC:4.2.1.10
C9SU87	EC:4.2.1.10
Q4PIL0	EC:4.2.1.10
P0CI61	EC:4.2.1.10
C4YCH0	EC:4.2.1.10
C9WMM5	EC:3.4.16.5
Q12E50	EC:2.1.1.207
Q10FF9	EC:3.6.1.23
Q74Y93	EC:2.1.1.207
D7A3L6	EC:2.1.1.207
A8BM50	EC:2.3.1.108
Q9STG6	EC:3.6.1.23
Q9LZV4	EC:2.7.11.1
Q9SXB3	EC:2.7.11.1
O64774	EC:2.7.11.1
Q58CX6	EC:2.3.1.108
B2WGR9	EC:4.2.1.10
A8XRF5	EC:2.3.1.108
A4HE59	EC:2.3.1.108
A3LYE4	EC:4.2.1.10
B0W3R7	EC:2.3.1.108
B2AML6	EC:5.3.1.23
Q68KK0	EC:3.1.1.32
P86806	EC:3.1.1.4
P86805	EC:3.1.1.4
P86804	EC:3.1.1.4
A0KEQ6	EC:2.1.1.207
B3L2R5	EC:2.3.1.108
Q6BKA3	EC:4.2.1.10
Q0U9X3	EC:4.2.1.10
B6H4C6	EC:4.2.1.10
A4QYU7	EC:4.2.1.10
A1D2R0	EC:4.2.1.10
A4I1F7	EC:2.3.1.108
Q4Q9X8	EC:2.3.1.108
Q5TM63	EC:2.3.1.108
D0NK82	EC:2.3.1.108
Q767K7	EC:2.3.1.108
C0H559	EC:2.3.1.108
D1ZR99	EC:4.2.1.10
Q7PNM6	EC:2.3.1.108
P0CH87	EC:3.1.1.32
P0CH86	EC:3.1.1.32
P86803	EC:3.1.1.4
Q21LN7	EC:2.1.1.207
O64793	EC:2.7.11.1
Q2HAJ4	EC:2.7.2.1
O64781	EC:2.7.11.1
O53857	EC:2.7.13.3
O64780	EC:2.7.11.1
Q9SCL7	EC:2.7.2.8
Q5F4K8	EC:2.6.1.1
Q9LW83	EC:2.7.11.1
Q8VZJ9	EC:2.7.11.1
C7E5V8	EC:4.2.3.47
O64777	EC:2.7.11.1
C7E5W0	EC:4.2.3.47
Q9SXB8	EC:2.7.11.1
B1A4F7	EC:3.4.14.5
Q9LPZ3	EC:2.7.11.1
O64778	EC:2.7.11.1
O64776	EC:2.7.11.1
Q94JS8	EC:4.2.3.47
O64770	EC:2.7.11.1
Q9FM85	EC:2.7.11.1
Q9LFV3	EC:2.7.11.1
A5DNT0	EC:5.3.1.23
A8J6X1	EC:2.1.1.68
A3LN21	EC:5.3.1.23
A9JRE2	EC:5.3.1.23
B4LWZ8	EC:5.3.1.23
B4NG41	EC:5.3.1.23
B7ZMP1	EC:3.4.11.9
Q29BB3	EC:5.3.1.23
Q6NKZ9	EC:2.7.11.1
B4GYU1	EC:5.3.1.23
Q9CAP8	EC:6.2.1.3
Q6CGS4	EC:5.3.1.23
Q6P8U6	EC:3.1.1.3
Q9M0G7	EC:2.7.11.1
Q9ZR08	EC:2.7.11.1
B5DEQ3	EC:3.4.11.9
C7BSD3	EC:2.1.1.207
Q9SY89	EC:2.7.11.1
B9FSH5	EC:6.1.1.7
Q23122	EC:6.1.1.7
Q1WNZ7	EC:2.7.7.50
Q0V7T5	EC:2.7.11.1
Q5B3G6	EC:2.7.2.1
O22832	EC:1.14.19.2
Q8S059	EC:1.14.19.2
B8A7A3	EC:1.14.19.2
Q9SAH3	EC:2.7.11.1
Q9LF05	EC:1.14.19.2
Q84VY3	EC:1.14.19.2
A2XSL4	EC:1.14.19.2
Q9M879	EC:1.14.19.2
Q9M880	EC:1.14.19.2
Q9M881	EC:1.14.19.2
Q9SXB4	EC:2.7.11.1
Q9LF04	EC:1.14.19.2
Q9VLM8	EC:6.1.1.7
O01541	EC:6.1.1.7
A4S051	EC:6.1.1.7
Q015G2	EC:6.1.1.7
B9HQZ6	EC:6.1.1.7
C5Z7K4	EC:6.1.1.7
C1MR42	EC:6.1.1.7
Q5A8K2	EC:6.1.1.7
P95231	EC:2.3.1.30
B8B4H5	EC:6.1.1.7
Q5AQL1	EC:6.1.1.7
C7E5V9	EC:4.2.3.47
Q9FFC7	EC:6.1.1.7
Q86H43	EC:6.1.1.7
C7E5V7	EC:4.2.3.47
D3ZX08	EC:6.1.1.7
A7ZKB7	EC:1.14.99.46
B7NLB4	EC:1.14.99.46
B7MTF5	EC:1.14.99.46
B7M8Z7	EC:1.14.99.46
B7UNZ5	EC:1.14.99.46
D3QPK5	EC:1.14.99.46
E0TVS5	EC:5.3.1.5
A7ME53	EC:3.5.1.110
Q0UBT2	EC:4.2.1.104
D2NGI8	EC:3.5.1.110
A9W3I0	EC:3.5.1.110
B1M6B8	EC:3.5.1.110
A1A9R6	EC:3.5.1.110
A7ME52	EC:1.14.99.46
D5VGV4	EC:1.14.99.46
A5EB33	EC:1.14.99.46
B0SW63	EC:1.14.99.46
Q0CVK8	EC:4.2.1.104
C6EHJ6	EC:3.5.1.110
Q0TJ55	EC:1.14.99.46
C5PDS9	EC:4.2.1.104
D3QPK4	EC:3.5.1.110
Q4WZL3	EC:4.2.1.104
A6S6V7	EC:4.2.1.104
P0CI80	EC:5.3.1.5
A1A9R7	EC:1.14.99.46
C9QZ64	EC:1.14.99.46
Q6FFZ7	EC:1.14.99.46
B9JLT9	EC:1.14.99.46
A7ZYW7	EC:1.14.99.46
D5CZH1	EC:3.5.1.110
C5FMD4	EC:4.2.1.104
Q0TJ56	EC:3.5.1.110
B0XV83	EC:4.2.1.104
B7UNZ4	EC:3.5.1.110
B7MIF8	EC:3.5.1.110
B5YU52	EC:3.5.1.110
B7NLB5	EC:3.5.1.110
A1C7Y5	EC:4.2.1.104
A4VQH4	EC:1.14.99.46
E0TW65	EC:1.9.3.1
E0TW64	EC:1.9.3.1
O65440	EC:2.7.11.1
Q2UAX9	EC:4.2.1.104
Q8RM04	EC:6.4.1.6
Q7CQ56	EC:4.1.3.36
B7N3G7	EC:3.5.1.110
A0QRD3	EC:4.1.3.36
C5G6H8	EC:4.2.1.104
B7M8Z6	EC:3.5.1.110
C8U5H3	EC:3.5.1.110
B7MTF4	EC:3.5.1.110
A8IAC9	EC:3.5.1.110
B0SW60	EC:3.5.1.110
D5VGV1	EC:3.5.1.110
Q8FJ42	EC:3.5.1.110
C0NWE3	EC:4.2.1.104
B1IV86	EC:3.5.1.110
A8NV38	EC:4.2.1.104
Q4JJB1	EC:4.2.1.104
C6HBW5	EC:4.2.1.104
B8NQ08	EC:4.2.1.104
A6R853	EC:4.2.1.104
A7ZKB6	EC:3.5.1.110
A2R692	EC:4.2.1.104
Q48MQ5	EC:3.5.1.110
Q9SFT7	EC:2.7.11.1
Q8GXZ3	EC:2.7.11.1
O64556	EC:2.7.11.1
C8U5H4	EC:1.14.99.46
Q9FV66	EC:4.1.1.31
P0CJ44	EC:4.1.2.13
D3DJ42	EC:6.4.1.7
Q9SMM9	EC:3.1.1.1
Q3E884	EC:2.7.11.1
Q9FJI4	EC:2.7.11.1
Q9LK21	EC:3.1.1.1
Q9SHI2	EC:2.7.11.1
Q9FV65	EC:4.1.1.31
D4GEU5	EC:3.5.1.110
A5B4D2	EC:3.6.5.n1
C9Y0S6	EC:3.5.1.110
B8H1Q1	EC:3.5.1.110
C6UFC3	EC:1.14.99.46
A4VQH5	EC:3.5.1.110
Q4ZXR8	EC:3.5.1.110
B9J8R4	EC:1.5.1.42
B9JLT5	EC:1.5.1.42
Q9STF0	EC:2.7.11.1
Q48MQ4	EC:1.14.99.46
D4GEU4	EC:1.14.99.46
E0TVT6	EC:2.1.1.45
Q7D3U0	EC:3.1.1.81
Q8RXC8	EC:2.7.11.1
C9XIS7	EC:1.97.1.4
Q18CP3	EC:1.97.1.4
Q973W5	EC:6.2.1.1
A4YGR1	EC:6.2.1.1
Q9GT49	EC:6.3.1.9
Q9ZQR3	EC:2.7.11.1
Q18CP5	EC:4.1.1.83
Q38HX2	EC:1.97.1.4
Q84F14	EC:1.97.1.4
Q8YVS7	EC:1.14.14.18
Q9SRH7	EC:2.7.11.1
Q9SRH7	EC:2.7.11.25
C9XIS5	EC:4.1.1.83
Q84LB6	EC:6.2.1.5
C5B0U8	EC:3.5.1.110
B3Q1C3	EC:1.14.14.5
D7EBK7	EC:2.1.1.86
A4QV78	EC:3.6.5.n1
Q2FRN2	EC:2.1.1.86
A5DWY7	EC:3.6.5.n1
B9F2U5	EC:3.6.5.n1
C7ZA26	EC:3.6.5.n1
Q38HX4	EC:4.1.1.83
Q83LK6	EC:1.14.99.46
P0CI79	EC:2.1.1.45
Q8GTQ9	EC:6.2.1.5
B8AI54	EC:3.6.5.n1
Q8VYY5	EC:2.7.11.1
C5B0U9	EC:1.14.99.46
P0CI73	EC:2.6.1.16
C7CM36	EC:1.14.99.46
Q32HQ0	EC:1.14.99.46
A8GCT6	EC:1.14.99.46
E0U0H8	EC:2.1.1.45
A8IQD2	EC:3.1.1.81
B1M6B9	EC:1.14.99.46
P0CJ63	EC:3.1.1.81
B1ZB15	EC:1.14.99.46
A9W3I1	EC:1.14.99.46
Q4ZXR7	EC:1.14.99.46
B7N3G8	EC:1.14.99.46
D2NGI9	EC:1.14.99.46
Q9C823	EC:2.7.10.1
Q9LT10	EC:3.1.1.1
Q84F16	EC:4.1.1.83
B7KWT7	EC:1.14.99.46
D3RKL0	EC:1.14.99.46
A6T7A2	EC:1.14.99.46
B5XXN0	EC:1.14.99.46
D0LI58	EC:1.14.99.46
D5CE32	EC:1.14.99.46
A4W925	EC:1.14.99.46
Q1RDK5	EC:1.14.99.46
B1LIZ3	EC:1.14.99.46
B6I988	EC:1.14.99.46
Q6DQL1	EC:6.2.1.5
E0TY11	EC:1.5.1.2
A1JMY1	EC:1.14.99.46
P0CI77	EC:1.5.1.2
Q0T622	EC:1.14.99.46
Q7FAS1	EC:1.1.3.15
C5DWG7	EC:3.6.5.n1
P0CI72	EC:3.5.4.11
Q8RM03	EC:6.4.1.6
Q8V3T6	EC:2.7.7.48
O15925	EC:2.7.7.48
Q8VPD5	EC:3.1.1.81
B8MS24	EC:3.6.5.n1
Q1M813	EC:3.1.1.81
Q9FNM5	EC:3.6.5.n1
O49506	EC:1.1.3.15
Q9ZQQ7	EC:2.7.11.1
Q8V3U0	EC:3.1.1.53
D7TCD0	EC:5.3.1.23
Q85055	EC:2.7.7.48
Q0JL46	EC:3.5.1.23
Q9L8R8	EC:3.1.1.81
Q08GP4	EC:3.1.1.81
B3RHG9	EC:3.6.5.n1
Q9LFA2	EC:2.7.11.13
Q6YT73	EC:1.1.3.15
P0CI75	EC:6.3.4.15
E0U174	EC:6.3.4.15
Q8H3I4	EC:1.1.3.15
B8B8K5	EC:1.1.3.15
C1N1Y2	EC:3.6.5.n1
Q7RJ38	EC:3.6.5.n1
Q2NI29	EC:2.1.1.86
C8VPJ1	EC:3.6.5.n1
D7DUI0	EC:2.1.1.86
A5U1E6	EC:3.1.3.11
A4RZA6	EC:3.6.5.n1
A6UWH7	EC:2.1.1.86
D3E0P6	EC:2.1.1.86
Q9LJH5	EC:1.1.3.15
C5DN84	EC:3.6.5.n1
Q9ASQ6	EC:2.7.11.1
D5E7Y7	EC:2.1.1.86
D2TDP0	EC:1.14.14.5
A6VHF2	EC:2.1.1.86
B9RUN8	EC:3.6.5.n1
D9PXT1	EC:2.1.1.86
B7PJS6	EC:3.6.5.n1
O27134	EC:2.1.1.86
D3E045	EC:2.1.1.86
C6SXE1	EC:4.2.1.104
O22833	EC:2.7.11.1
O81291	EC:2.7.11.1
Q3Z3A6	EC:1.5.1.42
Q83LK9	EC:1.5.1.42
Q0T627	EC:1.5.1.42
Q32HQ4	EC:1.5.1.42
A8GCT2	EC:1.5.1.42
A4VQH9	EC:1.5.1.42
Q4ZXS1	EC:1.5.1.42
Q9FIF0	EC:2.7.11.1
Q9FIF1	EC:2.7.11.1
Q9LSR8	EC:2.7.11.1
Q9LSR9	EC:2.7.11.1
Q9M1G3	EC:2.7.11.1
O04534	EC:2.7.11.1
Q9M1G4	EC:2.7.11.1
Q0TJ60	EC:1.5.1.42
Q4UIN6	EC:3.6.5.n1
D0NKK0	EC:3.6.5.n1
Q9M9E0	EC:2.7.11.1
A9W3H7	EC:1.5.1.42
O48837	EC:2.7.11.1
Q9M2S4	EC:2.7.11.1
B5XXN5	EC:1.5.1.42
D5CE37	EC:1.5.1.42
Q9M345	EC:2.7.11.1
Q988B7	EC:1.1.1.100
Q1RDL0	EC:1.5.1.42
A6T797	EC:1.5.1.42
B1LIZ8	EC:1.5.1.42
Q8FJ45	EC:1.5.1.42
A4W920	EC:1.5.1.42
B7MIF4	EC:1.5.1.42
B1ZB19	EC:1.5.1.42
D3RKL5	EC:1.5.1.42
B7G816	EC:3.6.5.n1
O04533	EC:2.7.11.1
C5CN84	EC:1.5.1.42
B6H2S6	EC:3.6.5.n1
B3L3C9	EC:3.6.5.n1
Q8FJ41	EC:1.14.99.46
C9Y0S7	EC:1.14.99.46
P71864	EC:1.3.99.4
Q9M3E5	EC:2.7.11.1
C7CM32	EC:1.5.1.42
Q7FK82	EC:2.7.11.1
B7KWT3	EC:1.5.1.42
Q9M3D8	EC:2.7.11.1
Q9M3D7	EC:2.7.11.1
Q9FG33	EC:2.7.11.1
A7MFX8	EC:1.5.1.42
Q89Q06	EC:1.5.1.42
A9CHR3	EC:1.5.1.42
Q6FFZ4	EC:1.5.1.42
A9W6X8	EC:1.5.1.42
B7KT53	EC:1.5.1.42
C9Y0S2	EC:1.5.1.42
B7UNZ0	EC:1.5.1.42
Q9SPK4	EC:2.7.11.1
C5B0U5	EC:1.5.1.42
D4GEU9	EC:1.5.1.42
A2QU25	EC:3.6.5.n1
A9RFQ5	EC:3.6.5.n1
B9GHA6	EC:3.6.5.n1
Q74ZG2	EC:3.6.5.n1
Q6BMV8	EC:3.6.5.n1
A1CLD7	EC:3.6.5.n1
B0XZZ2	EC:3.6.5.n1
Q4WYV0	EC:3.6.5.n1
A7AQ93	EC:3.6.5.n1
Q0CS42	EC:3.6.5.n1
Q59P53	EC:3.6.5.n1
Q9VRH6	EC:3.6.5.n1
Q0V3J4	EC:3.6.5.n1
Q9FLE4	EC:3.6.5.n1
C4Y8M4	EC:3.6.5.n1
C5JRK2	EC:3.6.5.n1
A8XT37	EC:3.6.5.n1
C5PCH4	EC:3.6.5.n1
Q3JSR8	EC:1.14.14.5
A8QCE7	EC:3.6.5.n1
C1GX39	EC:3.6.5.n1
Q6FR62	EC:3.6.5.n1
Q5VQ69	EC:3.6.5.n1
C6L862	EC:3.1.1.81
C0SHD5	EC:3.6.5.n1
D3KYU3	EC:2.1.1.255
A3KI18	EC:2.1.1.255
B9WBR8	EC:3.6.5.n1
Q00ZZ1	EC:3.6.5.n1
C5M6K8	EC:3.6.5.n1
Q8H1D6	EC:2.7.11.1
D2VRR7	EC:3.6.5.n1
B8B2R1	EC:3.6.5.n1
C1GGI6	EC:3.6.5.n1
A4S3R2	EC:3.6.5.n1
Q7S0P6	EC:3.6.5.n1
B9RHQ5	EC:3.6.5.n1
C6HPI9	EC:3.6.5.n1
Q2SVM8	EC:1.14.14.5
D1ZET3	EC:3.6.5.n1
Q9SI06	EC:2.7.11.1
B6QW35	EC:3.6.5.n1
A9S3D3	EC:3.6.5.n1
Q6C255	EC:3.6.5.n1
B0CS18	EC:3.6.5.n1
B3RXR7	EC:3.6.5.n1
B1IV85	EC:1.14.99.46
Q10CE4	EC:1.1.3.15
Q01KC2	EC:1.1.3.15
Q24JJ8	EC:1.1.3.15
B1X3K4	EC:3.6.5.n1
C5Z3W1	EC:3.6.5.n1
C0NZL9	EC:3.6.5.n1
B6K6L6	EC:3.6.5.n1
B8BYH3	EC:3.6.5.n1
Q0IFX5	EC:3.6.5.n1
Q8L7C9	EC:2.5.1.18
A5K6I6	EC:3.6.5.n1
B0WXB8	EC:3.6.5.n1
C4YIT6	EC:3.6.5.n1
A6RGX9	EC:3.6.5.n1
B0G189	EC:3.6.5.n1
C5FMX6	EC:3.6.5.n1
A6QLJ3	EC:3.6.5.n1
E0U070	EC:2.6.1.16
A7TPD4	EC:3.6.5.n1
C4JWU3	EC:3.6.5.n1
Q38BU9	EC:3.6.5.n1
Q2U3T4	EC:3.6.5.n1
Q9CBH9	EC:3.1.3.11
Q64FP0	EC:2.7.7.48
C7P879	EC:2.1.1.86
O64639	EC:2.7.11.1
B5XXN1	EC:3.5.1.110
